Cult. Leonesa,Tenerife,9,Cult. Leonesa,1972-1973,2ª,0,0
Gimn. Tarragona,Hercules,9,Gimn. Tarragona,1972-1973,2ª,1,0
Pontevedra,Murcia,9,Pontevedra,1972-1973,2ª,0,1
Rayo Vallecano,Sabadell,9,Rayo Vallecano,1972-1973,2ª,3,0
Mallorca,Logroñes,9,Mallorca,1972-1973,2ª,0,0
Barakaldo,Rac. Santander,9,Barakaldo,1972-1973,2ª,0,0
Sant Andreu,Cordoba,9,Sant Andreu,1972-1973,2ª,1,0
Elche,Cadiz,9,Elche,1972-1973,2ª,3,0
Sevilla,Valencia B,9,Sevilla,1972-1973,2ª,3,0
Osasuna,Valladolid,9,Osasuna,1972-1973,2ª,0,0
Tenerife,Osasuna,10,Tenerife,1972-1973,2ª,2,0
Hercules,Cult. Leonesa,10,Hercules,1972-1973,2ª,3,1
Murcia,Gimn. Tarragona,10,Murcia,1972-1973,2ª,3,1
Sabadell,Pontevedra,10,Sabadell,1972-1973,2ª,3,1
Logroñes,Rayo Vallecano,10,Logroñes,1972-1973,2ª,2,0
Rac. Santander,Mallorca,10,Rac. Santander,1972-1973,2ª,1,0
Cordoba,Barakaldo,10,Cordoba,1972-1973,2ª,2,0
Cadiz,Sant Andreu,10,Cadiz,1972-1973,2ª,6,0
Valencia B,Elche,10,Valencia B,1972-1973,2ª,2,3
Valladolid,Sevilla,10,Valladolid,1972-1973,2ª,1,1
Tenerife,Hercules,11,Tenerife,1972-1973,2ª,3,0
Cult. Leonesa,Murcia,11,Cult. Leonesa,1972-1973,2ª,1,3
Gimn. Tarragona,Sabadell,11,Gimn. Tarragona,1972-1973,2ª,2,1
Pontevedra,Logroñes,11,Pontevedra,1972-1973,2ª,1,1
Rayo Vallecano,Rac. Santander,11,Rayo Vallecano,1972-1973,2ª,2,0
Mallorca,Cordoba,11,Mallorca,1972-1973,2ª,2,0
Barakaldo,Cadiz,11,Barakaldo,1972-1973,2ª,1,1
Sant Andreu,Valencia B,11,Sant Andreu,1972-1973,2ª,0,0
Elche,Valladolid,11,Elche,1972-1973,2ª,1,2
Osasuna,Sevilla,11,Osasuna,1972-1973,2ª,1,1
Hercules,Osasuna,12,Hercules,1972-1973,2ª,2,0
Murcia,Tenerife,12,Murcia,1972-1973,2ª,3,0
Sabadell,Cult. Leonesa,12,Sabadell,1972-1973,2ª,2,0
Logroñes,Gimn. Tarragona,12,Logroñes,1972-1973,2ª,1,1
Rac. Santander,Pontevedra,12,Rac. Santander,1972-1973,2ª,1,0
Cordoba,Rayo Vallecano,12,Cordoba,1972-1973,2ª,2,0
Cadiz,Mallorca,12,Cadiz,1972-1973,2ª,2,0
Valencia B,Barakaldo,12,Valencia B,1972-1973,2ª,0,1
Valladolid,Sant Andreu,12,Valladolid,1972-1973,2ª,1,1
Sevilla,Elche,12,Sevilla,1972-1973,2ª,2,0
Hercules,Murcia,13,Hercules,1972-1973,2ª,0,1
Tenerife,Sabadell,13,Tenerife,1972-1973,2ª,1,1
Cult. Leonesa,Logroñes,13,Cult. Leonesa,1972-1973,2ª,3,2
Gimn. Tarragona,Rac. Santander,13,Gimn. Tarragona,1972-1973,2ª,1,0
Pontevedra,Cordoba,13,Pontevedra,1972-1973,2ª,0,0
Rayo Vallecano,Cadiz,13,Rayo Vallecano,1972-1973,2ª,1,2
Mallorca,Valencia B,13,Mallorca,1972-1973,2ª,1,1
Barakaldo,Valladolid,13,Barakaldo,1972-1973,2ª,2,0
Sant Andreu,Sevilla,13,Sant Andreu,1972-1973,2ª,1,0
Osasuna,Elche,13,Osasuna,1972-1973,2ª,1,0
Murcia,Osasuna,14,Murcia,1972-1973,2ª,1,0
Sabadell,Hercules,14,Sabadell,1972-1973,2ª,0,0
Logroñes,Tenerife,14,Logroñes,1972-1973,2ª,3,0
Rac. Santander,Cult. Leonesa,14,Rac. Santander,1972-1973,2ª,2,1
Cordoba,Gimn. Tarragona,14,Cordoba,1972-1973,2ª,1,0
Cadiz,Pontevedra,14,Cadiz,1972-1973,2ª,2,0
Valencia B,Rayo Vallecano,14,Valencia B,1972-1973,2ª,2,1
Valladolid,Mallorca,14,Valladolid,1972-1973,2ª,3,1
Sevilla,Barakaldo,14,Sevilla,1972-1973,2ª,0,1
Elche,Sant Andreu,14,Elche,1972-1973,2ª,2,0
Murcia,Sabadell,15,Murcia,1972-1973,2ª,5,2
Hercules,Logroñes,15,Hercules,1972-1973,2ª,1,0
Tenerife,Rac. Santander,15,Tenerife,1972-1973,2ª,4,1
Cult. Leonesa,Cordoba,15,Cult. Leonesa,1972-1973,2ª,3,0
Gimn. Tarragona,Cadiz,15,Gimn. Tarragona,1972-1973,2ª,2,1
Pontevedra,Valencia B,15,Pontevedra,1972-1973,2ª,2,0
Rayo Vallecano,Valladolid,15,Rayo Vallecano,1972-1973,2ª,0,2
Mallorca,Sevilla,15,Mallorca,1972-1973,2ª,1,1
Barakaldo,Elche,15,Barakaldo,1972-1973,2ª,0,0
Osasuna,Sant Andreu,15,Osasuna,1972-1973,2ª,1,1
Sabadell,Osasuna,16,Sabadell,1972-1973,2ª,2,1
Logroñes,Murcia,16,Logroñes,1972-1973,2ª,0,0
Rac. Santander,Hercules,16,Rac. Santander,1972-1973,2ª,1,0
Cordoba,Tenerife,16,Cordoba,1972-1973,2ª,1,0
Cadiz,Cult. Leonesa,16,Cadiz,1972-1973,2ª,1,0
Valencia B,Gimn. Tarragona,16,Valencia B,1972-1973,2ª,3,1
Valladolid,Pontevedra,16,Valladolid,1972-1973,2ª,1,0
Sevilla,Rayo Vallecano,16,Sevilla,1972-1973,2ª,3,0
Elche,Mallorca,16,Elche,1972-1973,2ª,3,1
Sant Andreu,Barakaldo,16,Sant Andreu,1972-1973,2ª,3,0
Sabadell,Logroñes,17,Sabadell,1972-1973,2ª,0,2
Murcia,Rac. Santander,17,Murcia,1972-1973,2ª,4,1
Hercules,Cordoba,17,Hercules,1972-1973,2ª,1,0
Tenerife,Cadiz,17,Tenerife,1972-1973,2ª,0,1
Cult. Leonesa,Valencia B,17,Cult. Leonesa,1972-1973,2ª,2,1
Gimn. Tarragona,Valladolid,17,Gimn. Tarragona,1972-1973,2ª,2,1
Pontevedra,Sevilla,17,Pontevedra,1972-1973,2ª,2,0
Rayo Vallecano,Elche,17,Rayo Vallecano,1972-1973,2ª,0,1
Mallorca,Sant Andreu,17,Mallorca,1972-1973,2ª,2,1
Osasuna,Barakaldo,17,Osasuna,1972-1973,2ª,1,0
Osasuna,Logroñes,18,Osasuna,1972-1973,2ª,1,0
Rac. Santander,Sabadell,18,Rac. Santander,1972-1973,2ª,2,0
Cordoba,Murcia,18,Cordoba,1972-1973,2ª,1,0
Cadiz,Hercules,18,Cadiz,1972-1973,2ª,2,1
Valencia B,Tenerife,18,Valencia B,1972-1973,2ª,2,1
Valladolid,Cult. Leonesa,18,Valladolid,1972-1973,2ª,1,0
Sevilla,Gimn. Tarragona,18,Sevilla,1972-1973,2ª,2,0
Elche,Pontevedra,18,Elche,1972-1973,2ª,2,0
Sant Andreu,Rayo Vallecano,18,Sant Andreu,1972-1973,2ª,2,0
Barakaldo,Mallorca,18,Barakaldo,1972-1973,2ª,1,0
Logroñes,Rac. Santander,19,Logroñes,1972-1973,2ª,0,3
Sabadell,Cordoba,19,Sabadell,1972-1973,2ª,3,3
Murcia,Cadiz,19,Murcia,1972-1973,2ª,2,1
Hercules,Valencia B,19,Hercules,1972-1973,2ª,1,0
Tenerife,Valladolid,19,Tenerife,1972-1973,2ª,1,0
Cult. Leonesa,Sevilla,19,Cult. Leonesa,1972-1973,2ª,1,2
Gimn. Tarragona,Elche,19,Gimn. Tarragona,1972-1973,2ª,1,1
Pontevedra,Sant Andreu,19,Pontevedra,1972-1973,2ª,0,0
Rayo Vallecano,Barakaldo,19,Rayo Vallecano,1972-1973,2ª,2,2
Mallorca,Osasuna,19,Mallorca,1972-1973,2ª,1,0
Rayo Vallecano,Mallorca,20,Rayo Vallecano,1972-1973,2ª,2,1
Pontevedra,Barakaldo,20,Pontevedra,1972-1973,2ª,0,2
Gimn. Tarragona,Sant Andreu,20,Gimn. Tarragona,1972-1973,2ª,2,1
Cult. Leonesa,Elche,20,Cult. Leonesa,1972-1973,2ª,0,0
Tenerife,Sevilla,20,Tenerife,1972-1973,2ª,2,0
Hercules,Valladolid,20,Hercules,1972-1973,2ª,1,0
Murcia,Valencia B,20,Murcia,1972-1973,2ª,5,0
Sabadell,Cadiz,20,Sabadell,1972-1973,2ª,3,1
Logroñes,Cordoba,20,Logroñes,1972-1973,2ª,4,0
Rac. Santander,Osasuna,20,Rac. Santander,1972-1973,2ª,1,0
Osasuna,Rayo Vallecano,21,Osasuna,1972-1973,2ª,4,2
Mallorca,Pontevedra,21,Mallorca,1972-1973,2ª,0,1
Barakaldo,Gimn. Tarragona,21,Barakaldo,1972-1973,2ª,3,0
Sant Andreu,Cult. Leonesa,21,Sant Andreu,1972-1973,2ª,1,0
Elche,Tenerife,21,Elche,1972-1973,2ª,1,0
Sevilla,Hercules,21,Sevilla,1972-1973,2ª,1,0
Valladolid,Murcia,21,Valladolid,1972-1973,2ª,2,0
Valencia B,Sabadell,21,Valencia B,1972-1973,2ª,2,1
Cadiz,Logroñes,21,Cadiz,1972-1973,2ª,3,2
Cordoba,Rac. Santander,21,Cordoba,1972-1973,2ª,1,2
Pontevedra,Rayo Vallecano,22,Pontevedra,1972-1973,2ª,2,1
Gimn. Tarragona,Mallorca,22,Gimn. Tarragona,1972-1973,2ª,0,1
Cult. Leonesa,Barakaldo,22,Cult. Leonesa,1972-1973,2ª,1,1
Tenerife,Sant Andreu,22,Tenerife,1972-1973,2ª,0,1
Hercules,Elche,22,Hercules,1972-1973,2ª,2,1
Murcia,Sevilla,22,Murcia,1972-1973,2ª,2,0
Sabadell,Valladolid,22,Sabadell,1972-1973,2ª,1,0
Logroñes,Valencia B,22,Logroñes,1972-1973,2ª,1,1
Rac. Santander,Cadiz,22,Rac. Santander,1972-1973,2ª,1,0
Cordoba,Osasuna,22,Cordoba,1972-1973,2ª,4,0
Osasuna,Pontevedra,23,Osasuna,1972-1973,2ª,2,0
Rayo Vallecano,Gimn. Tarragona,23,Rayo Vallecano,1972-1973,2ª,4,0
Mallorca,Cult. Leonesa,23,Mallorca,1972-1973,2ª,2,0
Barakaldo,Tenerife,23,Barakaldo,1972-1973,2ª,1,1
Sant Andreu,Hercules,23,Sant Andreu,1972-1973,2ª,2,1
Elche,Murcia,23,Elche,1972-1973,2ª,1,1
Sevilla,Sabadell,23,Sevilla,1972-1973,2ª,2,1
Valladolid,Logroñes,23,Valladolid,1972-1973,2ª,0,0
Valencia B,Rac. Santander,23,Valencia B,1972-1973,2ª,2,1
Cadiz,Cordoba,23,Cadiz,1972-1973,2ª,1,1
Gimn. Tarragona,Pontevedra,24,Gimn. Tarragona,1972-1973,2ª,0,0
Cult. Leonesa,Rayo Vallecano,24,Cult. Leonesa,1972-1973,2ª,3,1
Tenerife,Mallorca,24,Tenerife,1972-1973,2ª,1,0
Hercules,Barakaldo,24,Hercules,1972-1973,2ª,2,0
Murcia,Sant Andreu,24,Murcia,1972-1973,2ª,1,0
Sabadell,Elche,24,Sabadell,1972-1973,2ª,1,0
Logroñes,Sevilla,24,Logroñes,1972-1973,2ª,3,1
Rac. Santander,Valladolid,24,Rac. Santander,1972-1973,2ª,2,0
Cordoba,Valencia B,24,Cordoba,1972-1973,2ª,0,0
Cadiz,Osasuna,24,Cadiz,1972-1973,2ª,1,0
Osasuna,Gimn. Tarragona,25,Osasuna,1972-1973,2ª,2,1
Pontevedra,Cult. Leonesa,25,Pontevedra,1972-1973,2ª,0,0
Rayo Vallecano,Tenerife,25,Rayo Vallecano,1972-1973,2ª,2,0
Mallorca,Hercules,25,Mallorca,1972-1973,2ª,1,0
Barakaldo,Murcia,25,Barakaldo,1972-1973,2ª,0,1
Sant Andreu,Sabadell,25,Sant Andreu,1972-1973,2ª,4,1
Elche,Logroñes,25,Elche,1972-1973,2ª,3,1
Sevilla,Rac. Santander,25,Sevilla,1972-1973,2ª,1,0
Valladolid,Cordoba,25,Valladolid,1972-1973,2ª,2,1
Valencia B,Cadiz,25,Valencia B,1972-1973,2ª,1,1
Cult. Leonesa,Gimn. Tarragona,26,Cult. Leonesa,1972-1973,2ª,2,0
Tenerife,Pontevedra,26,Tenerife,1972-1973,2ª,3,1
Hercules,Rayo Vallecano,26,Hercules,1972-1973,2ª,1,1
Murcia,Mallorca,26,Murcia,1972-1973,2ª,1,0
Sabadell,Barakaldo,26,Sabadell,1972-1973,2ª,3,0
Logroñes,Sant Andreu,26,Logroñes,1972-1973,2ª,1,3
Rac. Santander,Elche,26,Rac. Santander,1972-1973,2ª,0,0
Cordoba,Sevilla,26,Cordoba,1972-1973,2ª,0,0
Cadiz,Valladolid,26,Cadiz,1972-1973,2ª,3,2
Valencia B,Osasuna,26,Valencia B,1972-1973,2ª,0,1
Osasuna,Cult. Leonesa,27,Osasuna,1972-1973,2ª,1,0
Gimn. Tarragona,Tenerife,27,Gimn. Tarragona,1972-1973,2ª,0,0
Pontevedra,Hercules,27,Pontevedra,1972-1973,2ª,1,1
Rayo Vallecano,Murcia,27,Rayo Vallecano,1972-1973,2ª,2,0
Mallorca,Sabadell,27,Mallorca,1972-1973,2ª,3,0
Barakaldo,Logroñes,27,Barakaldo,1972-1973,2ª,2,1
Sant Andreu,Rac. Santander,27,Sant Andreu,1972-1973,2ª,2,0
Elche,Cordoba,27,Elche,1972-1973,2ª,1,0
Sevilla,Cadiz,27,Sevilla,1972-1973,2ª,2,0
Valladolid,Valencia B,27,Valladolid,1972-1973,2ª,0,0
Tenerife,Cult. Leonesa,28,Tenerife,1972-1973,2ª,4,1
Hercules,Gimn. Tarragona,28,Hercules,1972-1973,2ª,0,0
Murcia,Pontevedra,28,Murcia,1972-1973,2ª,3,0
Sabadell,Rayo Vallecano,28,Sabadell,1972-1973,2ª,1,1
Logroñes,Mallorca,28,Logroñes,1972-1973,2ª,1,0
Rac. Santander,Barakaldo,28,Rac. Santander,1972-1973,2ª,2,1
Cordoba,Sant Andreu,28,Cordoba,1972-1973,2ª,4,0
Cadiz,Elche,28,Cadiz,1972-1973,2ª,1,1
Valencia B,Sevilla,28,Valencia B,1972-1973,2ª,0,0
Valladolid,Osasuna,28,Valladolid,1972-1973,2ª,2,0
Osasuna,Tenerife,29,Osasuna,1972-1973,2ª,1,1
Cult. Leonesa,Hercules,29,Cult. Leonesa,1972-1973,2ª,1,4
Gimn. Tarragona,Murcia,29,Gimn. Tarragona,1972-1973,2ª,0,1
Pontevedra,Sabadell,29,Pontevedra,1972-1973,2ª,0,0
Rayo Vallecano,Logroñes,29,Rayo Vallecano,1972-1973,2ª,1,0
Mallorca,Rac. Santander,29,Mallorca,1972-1973,2ª,0,0
Barakaldo,Cordoba,29,Barakaldo,1972-1973,2ª,3,2
Sant Andreu,Cadiz,29,Sant Andreu,1972-1973,2ª,2,4
Elche,Valencia B,29,Elche,1972-1973,2ª,4,1
Sevilla,Valladolid,29,Sevilla,1972-1973,2ª,0,0
Hercules,Tenerife,30,Hercules,1972-1973,2ª,3,1
Murcia,Cult. Leonesa,30,Murcia,1972-1973,2ª,0,1
Sabadell,Gimn. Tarragona,30,Sabadell,1972-1973,2ª,3,2
Logroñes,Pontevedra,30,Logroñes,1972-1973,2ª,0,0
Rac. Santander,Rayo Vallecano,30,Rac. Santander,1972-1973,2ª,2,1
Cordoba,Mallorca,30,Cordoba,1972-1973,2ª,2,0
Cadiz,Barakaldo,30,Cadiz,1972-1973,2ª,3,1
Valencia B,Sant Andreu,30,Valencia B,1972-1973,2ª,1,1
Valladolid,Elche,30,Valladolid,1972-1973,2ª,0,0
Sevilla,Osasuna,30,Sevilla,1972-1973,2ª,1,1
Osasuna,Hercules,31,Osasuna,1972-1973,2ª,1,0
Tenerife,Murcia,31,Tenerife,1972-1973,2ª,2,0
Cult. Leonesa,Sabadell,31,Cult. Leonesa,1972-1973,2ª,0,0
Gimn. Tarragona,Logroñes,31,Gimn. Tarragona,1972-1973,2ª,2,2
Pontevedra,Rac. Santander,31,Pontevedra,1972-1973,2ª,4,0
Rayo Vallecano,Cordoba,31,Rayo Vallecano,1972-1973,2ª,3,0
Mallorca,Cadiz,31,Mallorca,1972-1973,2ª,0,0
Barakaldo,Valencia B,31,Barakaldo,1972-1973,2ª,4,2
Sant Andreu,Valladolid,31,Sant Andreu,1972-1973,2ª,2,2
Elche,Sevilla,31,Elche,1972-1973,2ª,1,0
Murcia,Hercules,32,Murcia,1972-1973,2ª,2,0
Sabadell,Tenerife,32,Sabadell,1972-1973,2ª,1,0
Logroñes,Cult. Leonesa,32,Logroñes,1972-1973,2ª,1,0
Rac. Santander,Gimn. Tarragona,32,Rac. Santander,1972-1973,2ª,1,1
Cordoba,Pontevedra,32,Cordoba,1972-1973,2ª,2,1
Cadiz,Rayo Vallecano,32,Cadiz,1972-1973,2ª,2,3
Valencia B,Mallorca,32,Valencia B,1972-1973,2ª,1,3
Valladolid,Barakaldo,32,Valladolid,1972-1973,2ª,4,0
Sevilla,Sant Andreu,32,Sevilla,1972-1973,2ª,0,0
Elche,Osasuna,32,Elche,1972-1973,2ª,1,0
Osasuna,Murcia,33,Osasuna,1972-1973,2ª,1,0
Hercules,Sabadell,33,Hercules,1972-1973,2ª,0,0
Tenerife,Logroñes,33,Tenerife,1972-1973,2ª,3,0
Cult. Leonesa,Rac. Santander,33,Cult. Leonesa,1972-1973,2ª,1,2
Gimn. Tarragona,Cordoba,33,Gimn. Tarragona,1972-1973,2ª,1,1
Pontevedra,Cadiz,33,Pontevedra,1972-1973,2ª,2,1
Rayo Vallecano,Valencia B,33,Rayo Vallecano,1972-1973,2ª,1,1
Mallorca,Valladolid,33,Mallorca,1972-1973,2ª,0,1
Barakaldo,Sevilla,33,Barakaldo,1972-1973,2ª,2,1
Sant Andreu,Elche,33,Sant Andreu,1972-1973,2ª,3,1
Sabadell,Murcia,34,Sabadell,1972-1973,2ª,3,3
Logroñes,Hercules,34,Logroñes,1972-1973,2ª,1,2
Rac. Santander,Tenerife,34,Rac. Santander,1972-1973,2ª,2,1
Cordoba,Cult. Leonesa,34,Cordoba,1972-1973,2ª,2,2
Cadiz,Gimn. Tarragona,34,Cadiz,1972-1973,2ª,1,1
Valencia B,Pontevedra,34,Valencia B,1972-1973,2ª,1,0
Valladolid,Rayo Vallecano,34,Valladolid,1972-1973,2ª,0,1
Sevilla,Mallorca,34,Sevilla,1972-1973,2ª,2,0
Elche,Barakaldo,34,Elche,1972-1973,2ª,1,0
Sant Andreu,Osasuna,34,Sant Andreu,1972-1973,2ª,3,3
Osasuna,Sabadell,35,Osasuna,1972-1973,2ª,1,3
Murcia,Logroñes,35,Murcia,1972-1973,2ª,1,0
Hercules,Rac. Santander,35,Hercules,1972-1973,2ª,5,2
Tenerife,Cordoba,35,Tenerife,1972-1973,2ª,1,0
Cult. Leonesa,Cadiz,35,Cult. Leonesa,1972-1973,2ª,1,1
Gimn. Tarragona,Valencia B,35,Gimn. Tarragona,1972-1973,2ª,2,0
Pontevedra,Valladolid,35,Pontevedra,1972-1973,2ª,3,0
Rayo Vallecano,Sevilla,35,Rayo Vallecano,1972-1973,2ª,2,1
Mallorca,Elche,35,Mallorca,1972-1973,2ª,2,2
Barakaldo,Sant Andreu,35,Barakaldo,1972-1973,2ª,1,1
Logroñes,Sabadell,36,Logroñes,1972-1973,2ª,1,1
Rac. Santander,Murcia,36,Rac. Santander,1972-1973,2ª,0,0
Cordoba,Hercules,36,Cordoba,1972-1973,2ª,4,2
Cadiz,Tenerife,36,Cadiz,1972-1973,2ª,0,0
Valencia B,Cult. Leonesa,36,Valencia B,1972-1973,2ª,1,2
Valladolid,Gimn. Tarragona,36,Valladolid,1972-1973,2ª,3,0
Sevilla,Pontevedra,36,Sevilla,1972-1973,2ª,5,2
Elche,Rayo Vallecano,36,Elche,1972-1973,2ª,0,1
Sant Andreu,Mallorca,36,Sant Andreu,1972-1973,2ª,0,1
Barakaldo,Osasuna,36,Barakaldo,1972-1973,2ª,3,0
Logroñes,Osasuna,37,Logroñes,1972-1973,2ª,2,1
Sabadell,Rac. Santander,37,Sabadell,1972-1973,2ª,3,0
Murcia,Cordoba,37,Murcia,1972-1973,2ª,1,0
Hercules,Cadiz,37,Hercules,1972-1973,2ª,0,1
Tenerife,Valencia B,37,Tenerife,1972-1973,2ª,1,1
Cult. Leonesa,Valladolid,37,Cult. Leonesa,1972-1973,2ª,2,1
Gimn. Tarragona,Sevilla,37,Gimn. Tarragona,1972-1973,2ª,0,1
Pontevedra,Elche,37,Pontevedra,1972-1973,2ª,0,2
Rayo Vallecano,Sant Andreu,37,Rayo Vallecano,1972-1973,2ª,4,1
Mallorca,Barakaldo,37,Mallorca,1972-1973,2ª,1,1
Rac. Santander,Logroñes,38,Rac. Santander,1972-1973,2ª,3,0
Cordoba,Sabadell,38,Cordoba,1972-1973,2ª,0,0
Cadiz,Murcia,38,Cadiz,1972-1973,2ª,0,1
Valencia B,Hercules,38,Valencia B,1972-1973,2ª,0,1
Valladolid,Tenerife,38,Valladolid,1972-1973,2ª,2,0
Sevilla,Cult. Leonesa,38,Sevilla,1972-1973,2ª,2,0
Elche,Gimn. Tarragona,38,Elche,1972-1973,2ª,1,0
Sant Andreu,Pontevedra,38,Sant Andreu,1972-1973,2ª,2,3
Barakaldo,Rayo Vallecano,38,Barakaldo,1972-1973,2ª,2,2
Osasuna,Mallorca,38,Osasuna,1972-1973,2ª,1,1
Real Madrid,Castellon,1,Real Madrid,1973-1974,1ª,0,0
Real Sociedad,Granada,1,Real Sociedad,1973-1974,1ª,0,2
Espanyol,Murcia,1,Espanyol,1973-1974,1ª,3,0
Celta,Ath. Bilbao,1,Celta,1973-1974,1ª,2,1
Rac. Santander,Zaragoza,1,Rac. Santander,1973-1974,1ª,1,1
Elche,Barcelona,1,Elche,1973-1974,1ª,1,0
Las Palmas,Malaga (C.D.),1,Las Palmas,1973-1974,1ª,1,0
Valencia,Oviedo,1,Valencia,1973-1974,1ª,2,1
Sporting Gijon,At. Madrid,1,Sporting Gijon,1973-1974,1ª,0,3
Castellon,Sporting Gijon,2,Castellon,1973-1974,1ª,3,2
Granada,Real Madrid,2,Granada,1973-1974,1ª,1,1
Murcia,Real Sociedad,2,Murcia,1973-1974,1ª,1,1
Ath. Bilbao,Espanyol,2,Ath. Bilbao,1973-1974,1ª,1,0
Zaragoza,Celta,2,Zaragoza,1973-1974,1ª,2,1
Barcelona,Rac. Santander,2,Barcelona,1973-1974,1ª,0,0
Malaga (C.D.),Elche,2,Malaga (C.D.),1973-1974,1ª,3,1
Oviedo,Las Palmas,2,Oviedo,1973-1974,1ª,1,0
At. Madrid,Valencia,2,At. Madrid,1973-1974,1ª,3,1
Castellon,Granada,3,Castellon,1973-1974,1ª,1,1
Real Madrid,Murcia,3,Real Madrid,1973-1974,1ª,1,1
Real Sociedad,Ath. Bilbao,3,Real Sociedad,1973-1974,1ª,2,1
Espanyol,Zaragoza,3,Espanyol,1973-1974,1ª,3,1
Celta,Barcelona,3,Celta,1973-1974,1ª,2,1
Rac. Santander,Malaga (C.D.),3,Rac. Santander,1973-1974,1ª,1,1
Elche,Oviedo,3,Elche,1973-1974,1ª,1,1
Las Palmas,At. Madrid,3,Las Palmas,1973-1974,1ª,1,0
Sporting Gijon,Valencia,3,Sporting Gijon,1973-1974,1ª,1,2
Granada,Sporting Gijon,4,Granada,1973-1974,1ª,1,0
Murcia,Castellon,4,Murcia,1973-1974,1ª,3,1
Ath. Bilbao,Real Madrid,4,Ath. Bilbao,1973-1974,1ª,2,1
Zaragoza,Real Sociedad,4,Zaragoza,1973-1974,1ª,0,0
Barcelona,Espanyol,4,Barcelona,1973-1974,1ª,3,0
Malaga (C.D.),Celta,4,Malaga (C.D.),1973-1974,1ª,1,1
Oviedo,Rac. Santander,4,Oviedo,1973-1974,1ª,2,1
At. Madrid,Elche,4,At. Madrid,1973-1974,1ª,2,1
Valencia,Las Palmas,4,Valencia,1973-1974,1ª,2,0
Granada,Murcia,5,Granada,1973-1974,1ª,1,1
Castellon,Ath. Bilbao,5,Castellon,1973-1974,1ª,0,0
Real Madrid,Zaragoza,5,Real Madrid,1973-1974,1ª,4,0
Real Sociedad,Barcelona,5,Real Sociedad,1973-1974,1ª,2,1
Espanyol,Malaga (C.D.),5,Espanyol,1973-1974,1ª,1,1
Celta,Oviedo,5,Celta,1973-1974,1ª,5,1
Rac. Santander,At. Madrid,5,Rac. Santander,1973-1974,1ª,2,1
Elche,Valencia,5,Elche,1973-1974,1ª,1,0
Sporting Gijon,Las Palmas,5,Sporting Gijon,1973-1974,1ª,1,0
Murcia,Sporting Gijon,6,Murcia,1973-1974,1ª,2,1
Ath. Bilbao,Granada,6,Ath. Bilbao,1973-1974,1ª,1,0
Zaragoza,Castellon,6,Zaragoza,1973-1974,1ª,3,2
Barcelona,Real Madrid,6,Barcelona,1973-1974,1ª,0,0
Malaga (C.D.),Real Sociedad,6,Malaga (C.D.),1973-1974,1ª,2,0
Oviedo,Espanyol,6,Oviedo,1973-1974,1ª,1,0
At. Madrid,Celta,6,At. Madrid,1973-1974,1ª,2,0
Valencia,Rac. Santander,6,Valencia,1973-1974,1ª,5,2
Las Palmas,Elche,6,Las Palmas,1973-1974,1ª,3,1
Murcia,Ath. Bilbao,7,Murcia,1973-1974,1ª,0,0
Granada,Zaragoza,7,Granada,1973-1974,1ª,1,2
Castellon,Barcelona,7,Castellon,1973-1974,1ª,0,2
Real Madrid,Malaga (C.D.),7,Real Madrid,1973-1974,1ª,0,0
Real Sociedad,Oviedo,7,Real Sociedad,1973-1974,1ª,2,0
Espanyol,At. Madrid,7,Espanyol,1973-1974,1ª,1,0
Celta,Valencia,7,Celta,1973-1974,1ª,0,2
Rac. Santander,Las Palmas,7,Rac. Santander,1973-1974,1ª,1,0
Sporting Gijon,Elche,7,Sporting Gijon,1973-1974,1ª,2,0
Ath. Bilbao,Sporting Gijon,8,Ath. Bilbao,1973-1974,1ª,2,3
Zaragoza,Murcia,8,Zaragoza,1973-1974,1ª,0,0
Barcelona,Granada,8,Barcelona,1973-1974,1ª,4,0
Malaga (C.D.),Castellon,8,Malaga (C.D.),1973-1974,1ª,2,1
Oviedo,Real Madrid,8,Oviedo,1973-1974,1ª,1,1
At. Madrid,Real Sociedad,8,At. Madrid,1973-1974,1ª,5,1
Valencia,Espanyol,8,Valencia,1973-1974,1ª,1,0
Las Palmas,Celta,8,Las Palmas,1973-1974,1ª,1,0
Elche,Rac. Santander,8,Elche,1973-1974,1ª,0,0
Ath. Bilbao,Zaragoza,9,Ath. Bilbao,1973-1974,1ª,2,1
Murcia,Barcelona,9,Murcia,1973-1974,1ª,2,2
Granada,Malaga (C.D.),9,Granada,1973-1974,1ª,0,0
Castellon,Oviedo,9,Castellon,1973-1974,1ª,2,0
Real Madrid,At. Madrid,9,Real Madrid,1973-1974,1ª,2,0
Real Sociedad,Valencia,9,Real Sociedad,1973-1974,1ª,3,2
Espanyol,Las Palmas,9,Espanyol,1973-1974,1ª,2,0
Celta,Elche,9,Celta,1973-1974,1ª,1,0
Sporting Gijon,Rac. Santander,9,Sporting Gijon,1973-1974,1ª,2,0
Zaragoza,Sporting Gijon,10,Zaragoza,1973-1974,1ª,3,0
Barcelona,Ath. Bilbao,10,Barcelona,1973-1974,1ª,2,0
Malaga (C.D.),Murcia,10,Malaga (C.D.),1973-1974,1ª,1,0
Oviedo,Granada,10,Oviedo,1973-1974,1ª,3,0
At. Madrid,Castellon,10,At. Madrid,1973-1974,1ª,0,0
Valencia,Real Madrid,10,Valencia,1973-1974,1ª,1,0
